pr,Year,Month,Country
50.1658,2008,3,CZE
65.1229,2008,4,CZE
55.3201,2008,5,CZE
66.2798,2008,6,CZE
92.3409,2008,7,CZE
78.5154,2008,8,CZE
48.8853,2008,9,CZE
48.7788,2008,10,CZE
36.3015,2008,11,CZE
45.4373,2008,12,CZE
29.6838,2009,1,CZE
51.8283,2009,2,CZE
75.938,2009,3,CZE
18.8309,2009,4,CZE
83.1428,2009,5,CZE
132.535,2009,6,CZE
101.33,2009,7,CZE
50.7457,2009,8,CZE
28.1701,2009,9,CZE
57.849,2009,10,CZE
48.2628,2009,11,CZE
66.9219,2009,12,CZE
59.3797,2010,1,CZE
23.1298,2010,2,CZE
29.8705,2010,3,CZE
53.8263,2010,4,CZE
120.269,2010,5,CZE
81.213,2010,6,CZE
128.128,2010,7,CZE
137.277,2010,8,CZE
87.7624,2010,9,CZE
16.4959,2010,10,CZE
68.954,2010,11,CZE
63.3285,2010,12,CZE
36.6027,2011,1,CZE
9.08107,2011,2,CZE
39.278,2011,3,CZE
29.3142,2011,4,CZE
60.3445,2011,5,CZE
73.6576,2011,6,CZE
138.883,2011,7,CZE
62.3677,2011,8,CZE
46.5826,2011,9,CZE
38.3437,2011,10,CZE
1.09014,2011,11,CZE
47.6658,2011,12,CZE
67.7338,2012,1,CZE
26.4588,2012,2,CZE
15.9029,2012,3,CZE
39.4311,2012,4,CZE
44.672,2012,5,CZE
82.9683,2012,6,CZE
109.706,2012,7,CZE
74.9118,2012,8,CZE
51.8877,2012,9,CZE
54.3887,2012,10,CZE
44.7269,2012,11,CZE
54.7898,2012,12,CZE
64.1815,2013,1,CZE
50.3495,2013,2,CZE
36.7247,2013,3,CZE
26.4671,2013,4,CZE
118.105,2013,5,CZE
144.768,2013,6,CZE
34.1722,2013,7,CZE
91.5542,2013,8,CZE
73.2164,2013,9,CZE
39.6306,2013,10,CZE
38.0012,2013,11,CZE
15.6955,2013,12,CZE
32.5256,2014,1,CZE
12.1844,2014,2,CZE
30.6905,2014,3,CZE
40.2349,2014,4,CZE
119.77,2014,5,CZE
38.088,2014,6,CZE
128.472,2014,7,CZE
99.1133,2014,8,CZE
105.622,2014,9,CZE
60.9637,2014,10,CZE
29.8169,2014,11,CZE
41.7168,2014,12,CZE
51.587,2015,1,CZE
11.9445,2015,2,CZE
45.1541,2015,3,CZE
32.4223,2015,4,CZE
56.2826,2015,5,CZE
52.8072,2015,6,CZE
52.4482,2015,7,CZE
62.6379,2015,8,CZE
29.7613,2015,9,CZE
63.3168,2015,10,CZE
52.5297,2015,11,CZE
22.1426,2015,12,CZE
44.8562,1901,1,FRA
33.9912,1901,2,FRA
93.8376,1901,3,FRA
80.5608,1901,4,FRA
42.0727,1901,5,FRA
48.8166,1901,6,FRA
85.6785,1901,7,FRA
47.7986,1901,8,FRA
110.715,1901,9,FRA
92.24,1901,10,FRA
26.1063,1901,11,FRA
97.0837,1901,12,FRA
43.071,1902,1,FRA
71.8648,1902,2,FRA
66.1273,1902,3,FRA
79.8355,1902,4,FRA
70.828,1902,5,FRA
71.3698,1902,6,FRA
46.8929,1902,7,FRA
81.6554,1902,8,FRA
52.5833,1902,9,FRA
66.4182,1902,10,FRA
69.009,1902,11,FRA
52.3035,1902,12,FRA
50.2344,1903,1,FRA
21.5355,1903,2,FRA
61.0471,1903,3,FRA
71.492,1903,4,FRA
70.7764,1903,5,FRA
87.9462,1903,6,FRA
75.6931,1903,7,FRA
61.5303,1903,8,FRA
51.5768,1903,9,FRA
108.775,1903,10,FRA
57.0441,1903,11,FRA
78.2688,1903,12,FRA
58.4551,1904,1,FRA
107.543,1904,2,FRA
48.9348,1904,3,FRA
42.7784,1904,4,FRA
57.7656,1904,5,FRA
85.8834,1904,6,FRA
36.8232,1904,7,FRA
44.5608,1904,8,FRA
72.3401,1904,9,FRA
33.7276,1904,10,FRA
33.8759,1904,11,FRA
64.8809,1904,12,FRA
52.0169,1905,1,FRA
28.5431,1905,2,FRA
81.6861,1905,3,FRA
48.8711,1905,4,FRA
68.661,1905,5,FRA
72.3854,1905,6,FRA
36.933,1905,7,FRA
105.595,1905,8,FRA
99.4042,1905,9,FRA
44.8801,1905,10,FRA
126.771,1905,11,FRA
34.1959,1905,12,FRA
86.056,1906,1,FRA
72.284,1906,2,FRA
56.4825,1906,3,FRA
69.7665,1906,4,FRA
51.3819,1906,5,FRA
18.5264,1906,6,FRA
48.4242,1906,7,FRA
25.0906,1906,8,FRA
29.0077,1906,9,FRA
77.6163,1906,10,FRA
117.475,1906,11,FRA
82.3451,1906,12,FRA
40.5948,1907,1,FRA
50.4292,1907,2,FRA
37.7781,1907,3,FRA
65.8764,1907,4,FRA
80.713,1907,5,FRA
64.4905,1907,6,FRA
56.2536,1907,7,FRA
25.6667,1907,8,FRA
68.2794,1907,9,FRA
179.663,1907,10,FRA
65.7889,1907,11,FRA
93.9688,1907,12,FRA
25.3741,1908,1,FRA
58.6029,1908,2,FRA
59.4961,1908,3,FRA
57.8738,1908,4,FRA
68.0586,1908,5,FRA
85.7697,1908,6,FRA
65.5885,1908,7,FRA
61.8994,1908,8,FRA
68.9568,1908,9,FRA
30.9274,1908,10,FRA
54.6154,1908,11,FRA
77.997,1908,12,FRA
42.885,1909,1,FRA
25.9855,1909,2,FRA
99.7949,1909,3,FRA
57.3341,1909,4,FRA
41.2832,1909,5,FRA
104.284,1909,6,FRA
54.8411,1909,7,FRA
62.734,1909,8,FRA
90.1879,1909,9,FRA
99.6173,1909,10,FRA
41.7913,1909,11,FRA
118.003,1909,12,FRA
90.1578,1910,1,FRA
101.18,1910,2,FRA
46.0205,1910,3,FRA
61.5618,1910,4,FRA
100.097,1910,5,FRA
100.201,1910,6,FRA
78.4072,1910,7,FRA
89.6016,1910,8,FRA
35.4745,1910,9,FRA
86.7081,1910,10,FRA
166.215,1910,11,FRA
108.552,1910,12,FRA
27.7222,1911,1,FRA
28.6031,1911,2,FRA
57.3872,1911,3,FRA
41.5063,1911,4,FRA
74.4166,1911,5,FRA
85.5265,1911,6,FRA
27.824,1911,7,FRA
32.9929,1911,8,FRA
54.7149,1911,9,FRA
120.901,1911,10,FRA
108.595,1911,11,FRA
108.976,1911,12,FRA
81.5089,1912,1,FRA
65.024,1912,2,FRA
94.2995,1912,3,FRA
36.8357,1912,4,FRA
57.5354,1912,5,FRA
75.2415,1912,6,FRA
79.4433,1912,7,FRA
126.16,1912,8,FRA
35.9271,1912,9,FRA
86.3917,1912,10,FRA
64.712,1912,11,FRA
47.4332,1912,12,FRA
89.5738,1913,1,FRA
38.4811,1913,2,FRA
79.7147,1913,3,FRA
86.0433,1913,4,FRA
91.8191,1913,5,FRA
61.2065,1913,6,FRA
59.0562,1913,7,FRA
48.2903,1913,8,FRA
81.3735,1913,9,FRA
94.4087,1913,10,FRA
86.3926,1913,11,FRA
64.731,1913,12,FRA
30.3533,1914,1,FRA
66.5943,1914,2,FRA
115.626,1914,3,FRA
47.0326,1914,4,FRA
82.7973,1914,5,FRA
78.1048,1914,6,FRA
100.907,1914,7,FRA
73.7304,1914,8,FRA
65.9054,1914,9,FRA
72.9246,1914,10,FRA
73.0421,1914,11,FRA
111.861,1914,12,FRA
95.5167,1915,1,FRA
89.9884,1915,2,FRA
41.0202,1915,3,FRA
70.4173,1915,4,FRA
98.8844,1915,5,FRA
81.8542,1915,6,FRA
64.077,1915,7,FRA
45.5678,1915,8,FRA
73.8271,1915,9,FRA
56.0042,1915,10,FRA
81.309,1915,11,FRA
109.456,1915,12,FRA
24.3994,1916,1,FRA
114.357,1916,2,FRA
78.2805,1916,3,FRA
76.8993,1916,4,FRA
60.6477,1916,5,FRA
66.4264,1916,6,FRA
70.1747,1916,7,FRA
66.8451,1916,8,FRA
86.8881,1916,9,FRA
86.7344,1916,10,FRA
102.442,1916,11,FRA
119.694,1916,12,FRA
56.5479,1917,1,FRA
29.0184,1917,2,FRA
85.702,1917,3,FRA
57.9738,1917,4,FRA
104.148,1917,5,FRA
94.5592,1917,6,FRA
63.4362,1917,7,FRA
84.0249,1917,8,FRA
38.3773,1917,9,FRA
112.785,1917,10,FRA
46.0297,1917,11,FRA
59.9187,1917,12,FRA
50.5504,1918,1,FRA
19.6204,1918,2,FRA
54.1261,1918,3,FRA
100.148,1918,4,FRA
71.8692,1918,5,FRA
54.6843,1918,6,FRA
45.4883,1918,7,FRA
33.4491,1918,8,FRA
99.2922,1918,9,FRA
69.2003,1918,10,FRA
79.9041,1918,11,FRA
88.9383,1918,12,FRA
95.632,1919,1,FRA
93.2351,1919,2,FRA
107.919,1919,3,FRA
66.5646,1919,4,FRA
38.8608,1919,5,FRA
35.4738,1919,6,FRA
66.0364,1919,7,FRA
24.8272,1919,8,FRA
58.9974,1919,9,FRA
72.6192,1919,10,FRA
117.654,1919,11,FRA
91.1514,1919,12,FRA
74.9942,1920,1,FRA
19.4148,1920,2,FRA
86.6313,1920,3,FRA
79.221,1920,4,FRA
52.5063,1920,5,FRA
65.3716,1920,6,FRA
73.7881,1920,7,FRA
39.0147,1920,8,FRA
84.0501,1920,9,FRA
89.5991,1920,10,FRA
49.9177,1920,11,FRA
53.6081,1920,12,FRA
42.9956,1921,1,FRA
26.4033,1921,2,FRA
32.4477,1921,3,FRA
42.3953,1921,4,FRA
84.7505,1921,5,FRA
39.0423,1921,6,FRA
28.4911,1921,7,FRA
90.0305,1921,8,FRA
47.7682,1921,9,FRA
20.6855,1921,10,FRA
34.6687,1921,11,FRA
44.0817,1921,12,FRA
88.5221,1922,1,FRA
60.4157,1922,2,FRA
86.7732,1922,3,FRA
133.533,1922,4,FRA
34.1444,1922,5,FRA
76.6789,1922,6,FRA
64.6295,1922,7,FRA
78.057,1922,8,FRA
73.0388,1922,9,FRA
66.2506,1922,10,FRA
63.2238,1922,11,FRA
89.5269,1922,12,FRA
47.2322,1923,1,FRA
89.5807,1923,2,FRA
68.8095,1923,3,FRA
90.4828,1923,4,FRA
83.3553,1923,5,FRA
27.5762,1923,6,FRA
39.0063,1923,7,FRA
44.171,1923,8,FRA
59.1178,1923,9,FRA
111.731,1923,10,FRA
112.211,1923,11,FRA
112.018,1923,12,FRA
58.7209,1924,1,FRA
37.6025,1924,2,FRA
69.1439,1924,3,FRA
67.4788,1924,4,FRA
58.575,1924,5,FRA
60.4993,1924,6,FRA
69.8229,1924,7,FRA
81.0349,1924,8,FRA
83.2968,1924,9,FRA
83.3288,1924,10,FRA
64.8401,1924,11,FRA
50.5747,1924,12,FRA
35.8154,1925,1,FRA
71.6868,1925,2,FRA
44.6192,1925,3,FRA
85.071,1925,4,FRA
92.6504,1925,5,FRA
23.4804,1925,6,FRA
102.306,1925,7,FRA
84.3008,1925,8,FRA
62.9878,1925,9,FRA
69.7176,1925,10,FRA
74.2903,1925,11,FRA
89.0944,1925,12,FRA
77.8509,1926,1,FRA
70.3856,1926,2,FRA
49.222,1926,3,FRA
80.6603,1926,4,FRA
104.042,1926,5,FRA
84.8842,1926,6,FRA
47.8559,1926,7,FRA
36.2341,1926,8,FRA
38.7886,1926,9,FRA
108.88,1926,10,FRA
127.286,1926,11,FRA
25.0803,1926,12,FRA
65.0518,1927,1,FRA
48.0462,1927,2,FRA
119.184,1927,3,FRA
51.0189,1927,4,FRA
63.0999,1927,5,FRA
81.3137,1927,6,FRA
97.0217,1927,7,FRA
108.543,1927,8,FRA
104.183,1927,9,FRA
33.8764,1927,10,FRA
80.8246,1927,11,FRA
90.2076,1927,12,FRA
68.5701,1928,1,FRA
65.1215,1928,2,FRA
94.0756,1928,3,FRA
104.675,1928,4,FRA
67.2303,1928,5,FRA
53.463,1928,6,FRA
20.8051,1928,7,FRA
55.2006,1928,8,FRA
47.3666,1928,9,FRA
121.558,1928,10,FRA
114.451,1928,11,FRA
59.3408,1928,12,FRA
27.6036,1929,1,FRA
35.3975,1929,2,FRA
5.90818,1929,3,FRA
45.9221,1929,4,FRA
66.0202,1929,5,FRA
64.5569,1929,6,FRA
63.6931,1929,7,FRA
46.4573,1929,8,FRA
33.1496,1929,9,FRA
120.781,1929,10,FRA
78.9147,1929,11,FRA
105.381,1929,12,FRA
80.5134,1930,1,FRA
52.8317,1930,2,FRA
79.0249,1930,3,FRA
79.077,1930,4,FRA
93.7359,1930,5,FRA
92.8862,1930,6,FRA
103.903,1930,7,FRA
60.5354,1930,8,FRA
84.8704,1930,9,FRA
118.172,1930,10,FRA
121.699,1930,11,FRA
85.5517,1930,12,FRA
77.4984,1931,1,FRA
67.8218,1931,2,FRA
80.5667,1931,3,FRA
64.0715,1931,4,FRA
93.1883,1931,5,FRA
37.5809,1931,6,FRA
82.6039,1931,7,FRA
128.676,1931,8,FRA
60.8103,1931,9,FRA
68.2451,1931,10,FRA
102.499,1931,11,FRA
40.5043,1931,12,FRA
49.9832,1932,1,FRA
8.47439,1932,2,FRA
77.4407,1932,3,FRA
92.9033,1932,4,FRA
101.933,1932,5,FRA
85.5213,1932,6,FRA
109.058,1932,7,FRA
61.1964,1932,8,FRA
97.7813,1932,9,FRA
102.167,1932,10,FRA
43.5922,1932,11,FRA
65.8599,1932,12,FRA
36.5901,1933,1,FRA
49.5136,1933,2,FRA
60.9872,1933,3,FRA
35.6421,1933,4,FRA
64.8516,1933,5,FRA
88.8028,1933,6,FRA
36.4658,1933,7,FRA
30.2327,1933,8,FRA
116.707,1933,9,FRA
98.7634,1933,10,FRA
69.4704,1933,11,FRA
51.1474,1933,12,FRA
49.4751,1934,1,FRA
18.141,1934,2,FRA
85.2041,1934,3,FRA
91.7595,1934,4,FRA
35.0735,1934,5,FRA
60.9693,1934,6,FRA
34.2985,1934,7,FRA
83.0907,1934,8,FRA
51.0913,1934,9,FRA
62.3691,1934,10,FRA
112.251,1934,11,FRA
123.048,1934,12,FRA
43.4416,1935,1,FRA
85.2596,1935,2,FRA
54.4485,1935,3,FRA
83.2012,1935,4,FRA
70.2897,1935,5,FRA
62.0842,1935,6,FRA
32.93,1935,7,FRA
85.8261,1935,8,FRA
70.3408,1935,9,FRA
92.1272,1935,10,FRA
122.692,1935,11,FRA
136.382,1935,12,FRA
126.808,1936,1,FRA
85.4763,1936,2,FRA
67.5587,1936,3,FRA
94.4096,1936,4,FRA
59.0887,1936,5,FRA
85.3431,1936,6,FRA
108.94,1936,7,FRA
36.9493,1936,8,FRA
87.0753,1936,9,FRA
41.2931,1936,10,FRA
79.8788,1936,11,FRA
37.8272,1936,12,FRA
77.7612,1937,1,FRA
111.543,1937,2,FRA
119.772,1937,3,FRA
81.2088,1937,4,FRA
84.7101,1937,5,FRA
74.1185,1937,6,FRA
25.4898,1937,7,FRA
41.3352,1937,8,FRA
83.7898,1937,9,FRA
88.8767,1937,10,FRA
57.3496,1937,11,FRA
83.1208,1937,12,FRA
79.0381,1938,1,FRA
24.3743,1938,2,FRA
12.6307,1938,3,FRA
12.2352,1938,4,FRA
81.2506,1938,5,FRA
48.3031,1938,6,FRA
73.2021,1938,7,FRA
80.0116,1938,8,FRA
84.2517,1938,9,FRA
66.5376,1938,10,FRA
81.0586,1938,11,FRA
81.7677,1938,12,FRA
104.203,1939,1,FRA
45.0338,1939,2,FRA
63.078,1939,3,FRA
74.0219,1939,4,FRA
68.6996,1939,5,FRA
84.7196,1939,6,FRA
66.0773,1939,7,FRA
88.3725,1939,8,FRA
63.684,1939,9,FRA
136.362,1939,10,FRA
93.0509,1939,11,FRA
68.8725,1939,12,FRA
57.7127,1940,1,FRA
66.0999,1940,2,FRA
59.1662,1940,3,FRA
85.2799,1940,4,FRA
66.224,1940,5,FRA
74.2676,1940,6,FRA
88.1188,1940,7,FRA
28.9907,1940,8,FRA
101.067,1940,9,FRA
91.6327,1940,10,FRA
93.8658,1940,11,FRA
82.5269,1940,12,FRA
100.443,1941,1,FRA
90.8658,1941,2,FRA
63.7782,1941,3,FRA
63.0495,1941,4,FRA
85.6708,1941,5,FRA
87.9171,1941,6,FRA
61.7524,1941,7,FRA
100.57,1941,8,FRA
56.4438,1941,9,FRA
48.3678,1941,10,FRA
89.1711,1941,11,FRA
37.4273,1941,12,FRA
88.4846,1942,1,FRA
45.6814,1942,2,FRA
67.7175,1942,3,FRA
60.2551,1942,4,FRA
74.716,1942,5,FRA
59.2049,1942,6,FRA
51.1528,1942,7,FRA
56.7642,1942,8,FRA
88.1921,1942,9,FRA
82.2447,1942,10,FRA
35.5431,1942,11,FRA
67.2089,1942,12,FRA
84.2768,1943,1,FRA
36.1002,1943,2,FRA
30.4053,1943,3,FRA
34.705,1943,4,FRA
71.0468,1943,5,FRA
46.3864,1943,6,FRA
60.2573,1943,7,FRA
65.596,1943,8,FRA
92.5732,1943,9,FRA
75.2623,1943,10,FRA
87.199,1943,11,FRA
59.932,1943,12,FRA
34.7127,1944,1,FRA
58.952,1944,2,FRA
14.2371,1944,3,FRA
53.8035,1944,4,FRA
30.8836,1944,5,FRA
57.1577,1944,6,FRA
69.9885,1944,7,FRA
74.9369,1944,8,FRA
86.6598,1944,9,FRA
108.332,1944,10,FRA
110.177,1944,11,FRA
91.069,1944,12,FRA
69.6108,1945,1,FRA
37.7194,1945,2,FRA
28.9016,1945,3,FRA
30.4706,1945,4,FRA
77.9596,1945,5,FRA
32.7941,1945,6,FRA
34.9508,1945,7,FRA
77.8929,1945,8,FRA
58.4072,1945,9,FRA
51.0368,1945,10,FRA
32.7704,1945,11,FRA
100.183,1945,12,FRA
44.409,1946,1,FRA
63.3726,1946,2,FRA
45.9848,1946,3,FRA
59.1075,1946,4,FRA
104.644,1946,5,FRA
70.9375,1946,6,FRA
32.3048,1946,7,FRA
76.1426,1946,8,FRA
48.26,1946,9,FRA
52.9651,1946,10,FRA
60.0378,1946,11,FRA
73.4992,1946,12,FRA
48.1088,1947,1,FRA
73.515,1947,2,FRA
101.674,1947,3,FRA
34.1866,1947,4,FRA
56.9314,1947,5,FRA
54.1768,1947,6,FRA
45.3213,1947,7,FRA
57.1547,1947,8,FRA
53.3839,1947,9,FRA
51.6797,1947,10,FRA
74.1929,1947,11,FRA
87.0157,1947,12,FRA
122.479,1948,1,FRA
29.282,1948,2,FRA
25.7821,1948,3,FRA
80.0479,1948,4,FRA
85.9999,1948,5,FRA
72.4284,1948,6,FRA
52.1353,1948,7,FRA
88.2666,1948,8,FRA
64.1169,1948,9,FRA
45.3846,1948,10,FRA
37.9016,1948,11,FRA
51.787,1948,12,FRA
34.4958,1949,1,FRA
14.9326,1949,2,FRA
46.3816,1949,3,FRA
38.7274,1949,4,FRA
87.9506,1949,5,FRA
35.5636,1949,6,FRA
17.1999,1949,7,FRA
43.9916,1949,8,FRA
71.8014,1949,9,FRA
57.0672,1949,10,FRA
115.851,1949,11,FRA
64.9992,1949,12,FRA
30.0738,1950,1,FRA
92.4279,1950,2,FRA
32.8878,1950,3,FRA
69.3683,1950,4,FRA
68.4114,1950,5,FRA
46.0901,1950,6,FRA
45.9948,1950,7,FRA
84.2274,1950,8,FRA
68.6681,1950,9,FRA
43.4285,1950,10,FRA
121.555,1950,11,FRA
93.0809,1950,12,FRA
68.2361,1951,1,FRA
97.717,1951,2,FRA
89.398,1951,3,FRA
57.8408,1951,4,FRA
116.147,1951,5,FRA
101.925,1951,6,FRA
50.8037,1951,7,FRA
96.3659,1951,8,FRA
66.4173,1951,9,FRA
59.6456,1951,10,FRA
119.365,1951,11,FRA
57.2177,1951,12,FRA
84.9095,1952,1,FRA
51.4927,1952,2,FRA
75.9752,1952,3,FRA
43.5478,1952,4,FRA
50.0312,1952,5,FRA
36.0162,1952,6,FRA
31.7656,1952,7,FRA
78.9054,1952,8,FRA
103.804,1952,9,FRA
113.143,1952,10,FRA
112.812,1952,11,FRA
111.27,1952,12,FRA
16.2169,1953,1,FRA
36.4735,1953,2,FRA
6.11613,1953,3,FRA
57.1592,1953,4,FRA
36.5438,1953,5,FRA
107.076,1953,6,FRA
70.3963,1953,7,FRA
34.7302,1953,8,FRA
86.8958,1953,9,FRA
69.3021,1953,10,FRA
22.7687,1953,11,FRA
31.9673,1953,12,FRA
44.4303,1954,1,FRA
62.8055,1954,2,FRA
75.8673,1954,3,FRA
41.4486,1954,4,FRA
62.6742,1954,5,FRA
59.0042,1954,6,FRA
50.437,1954,7,FRA
109.682,1954,8,FRA
78.5496,1954,9,FRA
53.6239,1954,10,FRA
67.8841,1954,11,FRA
77.4678,1954,12,FRA
142.443,1955,1,FRA
100.483,1955,2,FRA
30.2876,1955,3,FRA
5.96804,1955,4,FRA
59.2963,1955,5,FRA
103.757,1955,6,FRA
66.9451,1955,7,FRA
40.6461,1955,8,FRA
45.8086,1955,9,FRA
55.8655,1955,10,FRA
46.455,1955,11,FRA
93.791,1955,12,FRA
79.2033,1956,1,FRA
24.394,1956,2,FRA
50.6645,1956,3,FRA
69.0906,1956,4,FRA
63.2593,1956,5,FRA
55.4421,1956,6,FRA
80.7746,1956,7,FRA
95.6378,1956,8,FRA
98.0134,1956,9,FRA
58.5514,1956,10,FRA
41.9933,1956,11,FRA
46.4331,1956,12,FRA
35.5971,1957,1,FRA
117.613,1957,2,FRA
36.2275,1957,3,FRA
56.1535,1957,4,FRA
56.2291,1957,5,FRA
106.981,1957,6,FRA
61.1078,1957,7,FRA
60.9849,1957,8,FRA
68.9601,1957,9,FRA
31.2257,1957,10,FRA
67.4966,1957,11,FRA
67.4399,1957,12,FRA
88.6563,1958,1,FRA
75.6497,1958,2,FRA
70.2942,1958,3,FRA
53.5444,1958,4,FRA
88.762,1958,5,FRA
88.6378,1958,6,FRA
74.8681,1958,7,FRA
86.7087,1958,8,FRA
79.6835,1958,9,FRA
63.5699,1958,10,FRA
70.5809,1958,11,FRA
115.322,1958,12,FRA
76.724,1959,1,FRA
16.7073,1959,2,FRA
85.3125,1959,3,FRA
90.872,1959,4,FRA
49.2568,1959,5,FRA
70.3773,1959,6,FRA
31.9583,1959,7,FRA
65.0913,1959,8,FRA
52.1434,1959,9,FRA
93.2925,1959,10,FRA
74.0754,1959,11,FRA
129.197,1959,12,FRA
70.6842,1960,1,FRA
72.9957,1960,2,FRA
83.3981,1960,3,FRA
21.9697,1960,4,FRA
55.1565,1960,5,FRA
68.1351,1960,6,FRA
85.5869,1960,7,FRA
106.733,1960,8,FRA
106.494,1960,9,FRA
164.054,1960,10,FRA
104.259,1960,11,FRA
98.9402,1960,12,FRA
95.4858,1961,1,FRA
48.3135,1961,2,FRA
6.47604,1961,3,FRA
80.7461,1961,4,FRA
59.7359,1961,5,FRA
57.1027,1961,6,FRA
58.7152,1961,7,FRA
31.349,1961,8,FRA
52.8281,1961,9,FRA
97.9389,1961,10,FRA
94.4034,1961,11,FRA
84.7046,1961,12,FRA
87.0409,1962,1,FRA
51.3456,1962,2,FRA
82.8769,1962,3,FRA
67.1527,1962,4,FRA
73.4031,1962,5,FRA
25.2483,1962,6,FRA
45.2527,1962,7,FRA
31.5749,1962,8,FRA
63.5832,1962,9,FRA
48.5622,1962,10,FRA
99.15,1962,11,FRA
76.0884,1962,12,FRA
47.1482,1963,1,FRA
57.364,1963,2,FRA
79.5089,1963,3,FRA
67.3298,1963,4,FRA
53.0556,1963,5,FRA
110.553,1963,6,FRA
50.0702,1963,7,FRA
132.535,1963,8,FRA
70.3768,1963,9,FRA
42.8432,1963,10,FRA
115.163,1963,11,FRA
34.1096,1963,12,FRA
20.0171,1964,1,FRA
62.2077,1964,2,FRA
86.4032,1964,3,FRA
68.748,1964,4,FRA
65.6989,1964,5,FRA
51.7329,1964,6,FRA
31.9218,1964,7,FRA
54.799,1964,8,FRA
64.2253,1964,9,FRA
85.5438,1964,10,FRA
57.6221,1964,11,FRA
62.1531,1964,12,FRA
95.6716,1965,1,FRA
15.1141,1965,2,FRA
82.0167,1965,3,FRA
52.702,1965,4,FRA
73.1185,1965,5,FRA
56.1273,1965,6,FRA
72.0499,1965,7,FRA
83.249,1965,8,FRA
152.482,1965,9,FRA
47.7591,1965,10,FRA
117.735,1965,11,FRA
141.968,1965,12,FRA
78.3733,1966,1,FRA
96.7036,1966,2,FRA
35.0999,1966,3,FRA
96.5666,1966,4,FRA
66.4154,1966,5,FRA
68.1392,1966,6,FRA
62.758,1966,7,FRA
70.9464,1966,8,FRA
35.8658,1966,9,FRA
137.126,1966,10,FRA
97.8269,1966,11,FRA
105.917,1966,12,FRA
44.9786,1967,1,FRA
59.527,1967,2,FRA
50.5563,1967,3,FRA
32.1171,1967,4,FRA
90.542,1967,5,FRA
36.8358,1967,6,FRA
29.9995,1967,7,FRA
58.7721,1967,8,FRA
77.5938,1967,9,FRA
74.5223,1967,10,FRA
94.7437,1967,11,FRA
63.7987,1967,12,FRA
75.3606,1968,1,FRA
80.9456,1968,2,FRA
36.0606,1968,3,FRA
67.5358,1968,4,FRA
91.4568,1968,5,FRA
65.6987,1968,6,FRA
62.8076,1968,7,FRA
111.66,1968,8,FRA
117.891,1968,9,FRA
50.0473,1968,10,FRA
72.2471,1968,11,FRA
80.4438,1968,12,FRA
60.4114,1969,1,FRA
55.2722,1969,2,FRA
83.6652,1969,3,FRA
80.379,1969,4,FRA
94.4496,1969,5,FRA
79.4569,1969,6,FRA
46.2504,1969,7,FRA
67.1074,1969,8,FRA
89.6752,1969,9,FRA
16.3615,1969,10,FRA
103.607,1969,11,FRA
71.4055,1969,12,FRA
80.305,1970,1,FRA
109.686,1970,2,FRA
66.1349,1970,3,FRA
67.9216,1970,4,FRA
56.9334,1970,5,FRA
78.5416,1970,6,FRA
38.1136,1970,7,FRA
68.4169,1970,8,FRA
37.1652,1970,9,FRA
77.0926,1970,10,FRA
83.664,1970,11,FRA
45.495,1970,12,FRA
86.8897,1971,1,FRA
35.381,1971,2,FRA
68.9033,1971,3,FRA
64.422,1971,4,FRA
91.8667,1971,5,FRA
98.516,1971,6,FRA
59.6487,1971,7,FRA
73.7618,1971,8,FRA
45.3612,1971,9,FRA
24.8572,1971,10,FRA
93.7229,1971,11,FRA
37.2059,1971,12,FRA
82.229,1972,1,FRA
99.8675,1972,2,FRA
56.8057,1972,3,FRA
67.4095,1972,4,FRA
70.8091,1972,5,FRA
78.3671,1972,6,FRA
54.512,1972,7,FRA
81.9313,1972,8,FRA
51.8172,1972,9,FRA
56.41,1972,10,FRA
92.3319,1972,11,FRA
54.4506,1972,12,FRA
52.5236,1973,1,FRA
59.6522,1973,2,FRA
16.4888,1973,3,FRA
46.2574,1973,4,FRA
83.4847,1973,5,FRA
62.1936,1973,6,FRA
77.5505,1973,7,FRA
40.7926,1973,8,FRA
74.6428,1973,9,FRA
66.2498,1973,10,FRA
47.2555,1973,11,FRA
76.2116,1973,12,FRA
62.3049,1974,1,FRA
86.1889,1974,2,FRA
80.1096,1974,3,FRA
53.9645,1974,4,FRA
65.231,1974,5,FRA
67.3199,1974,6,FRA
42.0075,1974,7,FRA
69.2056,1974,8,FRA
116.932,1974,9,FRA
108.445,1974,10,FRA
96.7157,1974,11,FRA
44.022,1974,12,FRA
76.648,1975,1,FRA
26.2482,1975,2,FRA
88.0757,1975,3,FRA
50.6436,1975,4,FRA
87.8828,1975,5,FRA
48.6028,1975,6,FRA
40.8998,1975,7,FRA
76.9589,1975,8,FRA
117.659,1975,9,FRA
35.3642,1975,10,FRA
109.797,1975,11,FRA
43.7985,1975,12,FRA
31.9211,1976,1,FRA
53.4132,1976,2,FRA
34.741,1976,3,FRA
42.5746,1976,4,FRA
38.9498,1976,5,FRA
9.7926,1976,6,FRA
62.7874,1976,7,FRA
59.765,1976,8,FRA
108.985,1976,9,FRA
127.687,1976,10,FRA
102.355,1976,11,FRA
86.1306,1976,12,FRA
88.5539,1977,1,FRA
106.629,1977,2,FRA
72.5754,1977,3,FRA
63.0755,1977,4,FRA
118.851,1977,5,FRA
101.655,1977,6,FRA
110.097,1977,7,FRA
90.4596,1977,8,FRA
